Zeit;Kanal A
-2,14922220;1,08836734
-2,14911820;1,04100025
-2,14901420;1,04100025
-2,14891020;1,08836734
-2,14880620;1,04100025
-2,14870220;1,08836734
-2,14859820;1,08836734
-2,14849420;1,08836734
-2,14839020;1,04100025
-2,14828620;1,08836734
-2,14818220;1,04100025
-2,14807820;1,08836734
-2,14797420;1,08836734
-2,14787020;1,08836734
-2,14776620;1,04100025
-2,14766220;1,08836734
-2,14755820;1,08836734
-2,14745420;1,08836734
-2,14735020;1,04100025
-2,14724620;1,04100025
-2,14714220;1,08836734
-2,14703820;1,04100025
-2,14693420;1,04100025
-2,14683020;1,08836734
-2,14672620;1,04100025
-2,14662220;1,08836734
-2,14651820;1,04100025
-2,14641420;1,08836734
-2,14631020;1,08836734
-2,14620620;1,08836734
-2,14610220;1,08836734
-2,14599820;1,08836734
-2,14589420;1,04100025
-2,14579020;1,08836734
-2,14568620;1,04100025
-2,14558220;1,04100025
-2,14547820;1,08836734
-2,14537420;1,08836734
-2,14527020;1,04100025
-2,14516620;1,08836734
-2,14506220;1,08836734
-2,14495820;1,08836734
-2,14485420;1,08836734
-2,14475020;1,08836734
-2,14464620;1,08836734
-2,14454220;1,08836734
-2,14443820;1,04100025
-2,14433420;1,08836734
-2,14423020;1,04100025
-2,14412620;1,04100025
-2,14402220;1,08836734
-2,14391820;1,08836734
-2,14381420;1,04100025
-2,14371020;1,08836734
-2,14360620;1,08836734
-2,14350220;1,08836734
-2,14339820;1,04100025
-2,14329420;1,08836734
-2,14319020;1,04100025
-2,14308620;1,08836734
-2,14298220;1,08836734
-2,14287820;1,08836734
-2,14277420;1,04100025
-2,14267020;1,04100025
-2,14256620;1,08836734
-2,14246220;1,08836734
-2,14235820;1,08836734
-2,14225420;1,08836734
-2,14215020;1,08836734
-2,14204620;1,04100025
-2,14194220;1,04100025
-2,14183820;1,08836734
-2,14173420;1,08836734
-2,14163020;1,08836734
-2,14152620;1,08836734
-2,14142220;1,08836734
-2,14131820;1,08836734
-2,14121420;1,04100025
-2,14111020;1,04100025
-2,14100620;1,08836734
-2,14090220;1,04100025
-2,14079820;1,08836734
-2,14069420;1,04100025
-2,14059020;1,04100025
-2,14048620;1,04100025
-2,14038220;1,08836734
-2,14027820;1,04100025
-2,14017420;1,04100025
-2,14007020;1,08836734
-2,13996620;1,04100025
-2,13986220;1,08836734
-2,13975820;1,08836734
-2,13965420;1,08836734
-2,13955020;1,08836734
-2,13944620;1,08836734
-2,13934220;1,04100025
-2,13923820;1,08836734
-2,13913420;1,08836734
-2,13903020;1,08836734
-2,13892620;1,04100025
-2,13882220;1,04100025
-2,13871820;1,04100025
-2,13861420;1,08836734
-2,13851020;1,08836734
-2,13840620;1,04100025
-2,13830220;1,08836734
-2,13819820;1,04100025
-2,13809420;1,04100025
-2,13799020;1,04100025
-2,13788620;1,08836734
-2,13778220;1,08836734
-2,13767820;1,04100025
-2,13757420;1,08836734
-2,13747020;1,08836734
-2,13736620;1,08836734
-2,13726220;1,04100025
-2,13715820;1,08836734
-2,13705420;1,04100025
-2,13695020;1,04100025
-2,13684620;1,08836734
-2,13674220;1,04100025
-2,13663820;1,04100025
-2,13653420;1,04100025
-2,13643020;1,04100025
-2,13632620;1,04100025
-2,13622220;1,08836734
-2,13611820;1,08836734
-2,13601420;1,04100025
-2,13591020;1,04100025
-2,13580620;1,04100025
-2,13570220;1,04100025
-2,13559820;1,04100025
-2,13549420;1,04100025
-2,13539020;1,08836734
-2,13528620;1,08836734
-2,13518220;1,08836734
-2,13507820;1,04100025
-2,13497420;1,08836734
-2,13487020;1,08836734
-2,13476620;1,08836734
-2,13466220;1,04100025
-2,13455820;1,08836734
-2,13445420;1,04100025
-2,13435020;1,08836734
-2,13424620;1,04100025
-2,13414220;1,08836734
-2,13403820;1,04100025
-2,13393420;1,08836734
-2,13383020;1,04100025
-2,13372620;1,04100025
-2,13362220;1,04100025
-2,13351820;1,08836734
-2,13341420;1,08836734
-2,13331020;1,08836734
-2,13320620;1,08836734
-2,13310220;1,04100025
-2,13299820;1,08836734
-2,13289420;1,08836734
-2,13279020;1,04100025
-2,13268620;1,04100025
-2,13258220;1,08836734
-2,13247820;1,08836734
-2,13237420;1,04100025
-2,13227020;1,08836734
-2,13216620;1,08836734
-2,13206220;1,04100025
-2,13195820;1,04100025
-2,13185420;1,08836734
-2,13175020;1,04100025
-2,13164620;1,08836734
-2,13154220;1,04100025
-2,13143820;1,04100025
-2,13133420;1,08836734
-2,13123020;1,08836734
-2,13112620;1,04100025
-2,13102220;1,04100025
-2,13091820;1,04100025
-2,13081420;1,08836734
-2,13071020;1,08836734
-2,13060620;1,08836734
-2,13050220;1,04100025
-2,13039820;1,04100025
-2,13029420;1,04100025
-2,13019020;1,04100025
-2,13008620;1,04100025
-2,12998220;1,08836734
-2,12987820;1,04100025
-2,12977420;1,08836734
-2,12967020;1,04100025
-2,12956620;1,04100025
-2,12946220;1,08836734
-2,12935820;1,08836734
-2,12925420;1,04100025
-2,12915020;1,08836734
-2,12904620;1,08836734
-2,12894220;1,08836734
-2,12883820;1,04100025
-2,12873420;1,04100025
-2,12863020;1,08836734
-2,12852620;1,08836734
-2,12842220;1,04100025
-2,12831820;1,08836734
-2,12821420;1,04100025
-2,12811020;1,08836734
-2,12800620;1,04100025
-2,12790220;1,08836734
-2,12779820;1,04100025
-2,12769420;1,08836734
-2,12759020;1,08836734
-2,12748620;1,08836734
-2,12738220;1,04100025
-2,12727820;1,08836734
-2,12717420;1,08836734
-2,12707020;1,08836734
-2,12696620;1,04100025
-2,12686220;1,08836734
-2,12675820;1,04100025
-2,12665420;1,08836734
-2,12655020;1,08836734
-2,12644620;1,04100025
-2,12634220;1,08836734
-2,12623820;1,08836734
-2,12613420;1,08836734
-2,12603020;1,04100025
-2,12592620;1,04100025
-2,12582220;1,08836734
-2,12571820;1,08836734
-2,12561420;1,08836734
-2,12551020;1,04100025
-2,12540620;1,08836734
-2,12530220;1,08836734
-2,12519820;1,04100025
-2,12509420;1,08836734
-2,12499020;1,08836734
-2,12488620;1,04100025
-2,12478220;1,04100025
-2,12467820;1,04100025
-2,12457420;1,04100025
-2,12447020;1,04100025
-2,12436620;1,08836734
-2,12426220;1,04100025
-2,12415820;1,08836734
-2,12405420;1,04100025
-2,12395020;1,08836734
-2,12384620;1,08836734
-2,12374220;1,08836734
-2,12363820;1,04100025
-2,12353420;1,04100025
-2,12343020;1,08836734
-2,12332620;1,08836734
-2,12322220;1,08836734
-2,12311820;1,08836734
-2,12301420;1,04100025
-2,12291020;1,08836734
-2,12280620;1,04100025
-2,12270220;1,08836734
-2,12259820;1,08836734
-2,12249420;1,08836734
-2,12239020;1,08836734
-2,12228620;1,08836734
-2,12218220;1,04100025
-2,12207820;1,08836734
-2,12197420;1,08836734
-2,12187020;1,08836734
-2,12176620;1,04100025
-2,12166220;1,04100025
-2,12155820;1,08836734
-2,12145420;1,08836734
-2,12135020;1,04100025
-2,12124620;1,04100025
-2,12114220;1,04100025
-2,12103820;1,08836734
-2,12093420;1,04100025
-2,12083020;1,08836734
-2,12072620;1,04100025
-2,12062220;1,08836734
-2,12051820;1,04100025
-2,12041420;1,08836734
-2,12031020;1,08836734
-2,12020620;1,08836734
-2,12010220;1,08836734
-2,11999820;1,04100025
-2,11989420;1,08836734
-2,11979020;1,08836734
-2,11968620;1,04100025
-2,11958220;1,08836734
-2,11947820;1,04100025
-2,11937420;1,04100025
-2,11927020;1,08836734
-2,11916620;1,04100025
-2,11906220;1,08836734
-2,11895820;1,08836734
-2,11885420;1,08836734
-2,11875020;1,04100025
-2,11864620;1,04100025
-2,11854220;1,08836734
-2,11843820;1,04100025
-2,11833420;1,08836734
-2,11823020;1,04100025
-2,11812620;1,08836734
-2,11802220;1,08836734
-2,11791820;1,08836734
-2,11781420;1,04100025
-2,11771020;1,08836734
-2,11760620;1,04100025
-2,11750220;1,08836734
-2,11739820;1,04100025
-2,11729420;1,08836734
-2,11719020;1,08836734
-2,11708620;1,08836734
-2,11698220;1,08836734
-2,11687820;1,08836734
-2,11677420;1,04100025
-2,11667020;1,08836734
-2,11656620;1,08836734
-2,11646220;1,04100025
-2,11635820;1,08836734
-2,11625420;1,08836734
-2,11615020;1,04100025
-2,11604620;1,04100025
-2,11594220;1,04100025
-2,11583820;1,08836734
-2,11573420;1,04100025
-2,11563020;1,04100025
-2,11552620;1,04100025
-2,11542220;1,04100025
-2,11531820;1,04100025
-2,11521420;1,04100025
-2,11511020;1,04100025
-2,11500620;1,08836734
-2,11490220;1,08836734
-2,11479820;1,08836734
-2,11469420;1,08836734
-2,11459020;1,08836734
-2,11448620;1,04100025
-2,11438220;1,08836734
-2,11427820;1,08836734
-2,11417420;1,08836734
-2,11407020;1,08836734
-2,11396620;1,04100025
-2,11386220;1,08836734
-2,11375820;1,08836734
-2,11365420;1,08836734
-2,11355020;1,08836734
-2,11344620;1,04100025
-2,11334220;1,04100025
-2,11323820;1,04100025
-2,11313420;1,08836734
-2,11303020;1,04100025
-2,11292620;1,04100025
-2,11282220;1,04100025
-2,11271820;1,08836734
-2,11261420;1,08836734
-2,11251020;1,08836734
-2,11240620;1,08836734
-2,11230220;1,08836734
-2,11219820;1,04100025
-2,11209420;1,08836734
-2,11199020;1,04100025
-2,11188620;1,04100025
-2,11178220;1,04100025
-2,11167820;1,04100025
-2,11157420;1,08836734
-2,11147020;1,04100025
-2,11136620;1,08836734
-2,11126220;1,04100025
-2,11115820;1,04100025
-2,11105420;1,04100025
-2,11095020;1,04100025
-2,11084620;1,04100025
-2,11074220;1,04100025
-2,11063820;1,08836734
-2,11053420;1,08836734
-2,11043020;1,04100025
-2,11032620;1,04100025
-2,11022220;1,08836734
-2,11011820;1,04100025
-2,11001420;1,08836734
-2,10991020;1,08836734
-2,10980620;1,08836734
-2,10970220;1,08836734
-2,10959820;1,08836734
-2,10949420;1,04100025
-2,10939020;1,08836734
-2,10928620;1,04100025
-2,10918220;1,04100025
-2,10907820;1,04100025
-2,10897420;1,08836734
-2,10887020;1,08836734
-2,10876620;1,08836734
-2,10866220;1,04100025
-2,10855820;1,08836734
-2,10845420;1,04100025
-2,10835020;1,04100025
-2,10824620;1,08836734
-2,10814220;1,08836734
-2,10803820;1,04100025
-2,10793420;1,08836734
-2,10783020;1,08836734
-2,10772620;1,04100025
-2,10762220;1,04100025
-2,10751820;1,08836734
-2,10741420;1,04100025
-2,10731020;1,08836734
-2,10720620;1,08836734
-2,10710220;1,04100025
-2,10699820;1,08836734
-2,10689420;1,08836734
-2,10679020;1,04100025
-2,10668620;1,04100025
-2,10658220;1,08836734
-2,10647820;1,04100025
-2,10637420;1,04100025
-2,10627020;1,04100025
-2,10616620;1,08836734
-2,10606220;1,04100025
-2,10595820;1,08836734
-2,10585420;1,08836734
-2,10575020;1,04100025
-2,10564620;1,08836734
-2,10554220;1,08836734
-2,10543820;1,08836734
-2,10533420;1,04100025
-2,10523020;1,04100025
-2,10512620;1,08836734
-2,10502220;1,04100025
-2,10491820;1,04100025
-2,10481420;1,08836734
-2,10471020;1,08836734
-2,10460620;1,08836734
-2,10450220;1,04100025
-2,10439820;1,04100025
-2,10429420;1,08836734
-2,10419020;1,08836734
-2,10408620;1,04100025
-2,10398220;1,08836734
-2,10387820;1,04100025
-2,10377420;1,08836734
-2,10367020;1,08836734
-2,10356620;1,08836734
-2,10346220;1,04100025
-2,10335820;1,04100025
-2,10325420;1,04100025
-2,10315020;1,04100025
-2,10304620;1,04100025
-2,10294220;1,04100025
-2,10283820;1,08836734
-2,10273420;1,08836734
-2,10263020;1,08836734
-2,10252620;1,08836734
-2,10242220;1,08836734
-2,10231820;1,08836734
-2,10221420;1,08836734
-2,10211020;1,08836734
-2,10200620;1,04100025
-2,10190220;1,08836734
-2,10179820;1,04100025
-2,10169420;1,08836734
-2,10159020;1,04100025
-2,10148620;1,08836734
-2,10138220;1,08836734
-2,10127820;1,08836734
-2,10117420;1,08836734
-2,10107020;1,08836734
-2,10096620;1,08836734
-2,10086220;1,08836734
-2,10075820;1,04100025
-2,10065420;1,08836734
-2,10055020;1,04100025
-2,10044620;1,04100025
-2,10034220;1,04100025
-2,10023820;1,04100025
-2,10013420;1,04100025
-2,10003020;1,08836734
-2,09992620;1,04100025
-2,09982220;1,08836734
-2,09971820;1,04100025
-2,09961420;1,08836734
-2,09951020;1,04100025
-2,09940620;1,04100025
-2,09930220;1,04100025
-2,09919820;1,08836734
-2,09909420;1,04100025
-2,09899020;1,08836734
-2,09888620;1,04100025
-2,09878220;1,08836734
-2,09867820;1,08836734
-2,09857420;1,08836734
-2,09847020;1,04100025
-2,09836620;1,08836734
-2,09826220;1,04100025
-2,09815820;1,08836734
-2,09805420;1,08836734
-2,09795020;1,08836734
-2,09784620;1,04100025
-2,09774220;1,04100025
-2,09763820;1,04100025
-2,09753420;1,08836734
-2,09743020;1,04100025
-2,09732620;1,08836734
-2,09722220;1,04100025
-2,09711820;1,08836734
-2,09701420;1,04100025
-2,09691020;1,08836734
-2,09680620;1,08836734
-2,09670220;1,04100025
-2,09659820;1,04100025
-2,09649420;1,08836734
-2,09639020;1,04100025
-2,09628620;1,08836734
-2,09618220;1,04100025
-2,09607820;1,04100025
-2,09597420;1,08836734
-2,09587020;1,08836734
-2,09576620;1,08836734
-2,09566220;1,04100025
-2,09555820;1,08836734
-2,09545420;1,04100025
-2,09535020;1,08836734
-2,09524620;1,08836734
-2,09514220;1,04100025
-2,09503820;1,08836734
-2,09493420;1,08836734
-2,09483020;1,08836734
-2,09472620;1,04100025
-2,09462220;1,08836734
-2,09451820;1,08836734
-2,09441420;1,08836734
-2,09431020;1,04100025
-2,09420620;1,08836734
-2,09410220;1,04100025
-2,09399820;1,08836734
-2,09389420;1,04100025
-2,09379020;1,08836734
-2,09368620;1,04100025
-2,09358220;1,08836734
-2,09347820;1,04100025
-2,09337420;1,08836734
-2,09327020;1,04100025
-2,09316620;1,08836734
-2,09306220;1,04100025
-2,09295820;1,08836734
-2,09285420;1,04100025
-2,09275020;1,08836734
-2,09264620;1,08836734
-2,09254220;1,08836734
-2,09243820;1,04100025
-2,09233420;1,08836734
-2,09223020;1,08836734
-2,09212620;1,08836734
-2,09202220;1,04100025
-2,09191820;1,04100025
-2,09181420;1,08836734
-2,09171020;1,08836734
-2,09160620;1,04100025
-2,09150220;1,08836734
-2,09139820;1,08836734
-2,09129420;1,08836734
-2,09119020;1,04100025
-2,09108620;1,08836734
-2,09098220;1,04100025
-2,09087820;1,08836734
-2,09077420;1,08836734
-2,09067020;1,08836734
-2,09056620;1,04100025
-2,09046220;1,08836734
-2,09035820;1,04100025
-2,09025420;1,08836734
-2,09015020;1,04100025
-2,09004620;1,08836734
-2,08994220;1,08836734
-2,08983820;1,08836734
-2,08973420;1,04100025
-2,08963020;1,08836734
-2,08952620;1,04100025
-2,08942220;1,08836734
-2,08931820;1,08836734
-2,08921420;1,08836734
-2,08911020;1,08836734
-2,08900620;1,08836734
-2,08890220;1,08836734
-2,08879820;1,08836734
-2,08869420;1,04100025
-2,08859020;1,04100025
-2,08848620;1,08836734
-2,08838220;1,08836734
-2,08827820;1,04100025
-2,08817420;1,08836734
-2,08807020;1,08836734
-2,08796620;1,04100025
-2,08786220;1,04100025
-2,08775820;1,08836734
-2,08765420;1,04100025
-2,08755020;1,08836734
-2,08744620;1,04100025
-2,08734220;1,04100025
-2,08723820;1,04100025
-2,08713420;1,08836734
-2,08703020;1,04100025
-2,08692620;1,08836734
-2,08682220;1,04100025
-2,08671820;1,04100025
-2,08661420;1,04100025
-2,08651020;1,08836734
-2,08640620;1,04100025
-2,08630220;1,08836734
-2,08619820;1,08836734
-2,08609420;1,08836734
-2,08599020;1,08836734
-2,08588620;1,08836734
-2,08578220;1,08836734
-2,08567820;1,08836734
-2,08557420;1,08836734
-2,08547020;1,04100025
-2,08536620;1,08836734
-2,08526220;1,04100025
-2,08515820;1,08836734
-2,08505420;1,04100025
-2,08495020;1,08836734
-2,08484620;1,08836734
-2,08474220;1,04100025
-2,08463820;1,08836734
-2,08453420;1,04100025
-2,08443020;1,04100025
-2,08432620;1,08836734
-2,08422220;1,08836734
-2,08411820;1,04100025
-2,08401420;1,08836734
-2,08391020;1,04100025
-2,08380620;1,08836734
-2,08370220;1,08836734
-2,08359820;1,04100025
-2,08349420;1,04100025
-2,08339020;1,08836734
-2,08328620;1,08836734
-2,08318220;1,08836734
-2,08307820;1,08836734
-2,08297420;1,08836734
-2,08287020;1,08836734
-2,08276620;1,08836734
-2,08266220;1,08836734
-2,08255820;1,08836734
-2,08245420;1,04100025
-2,08235020;1,08836734
-2,08224620;1,04100025
-2,08214220;1,08836734
-2,08203820;1,04100025
-2,08193420;1,08836734
-2,08183020;1,08836734
-2,08172620;1,08836734
-2,08162220;1,08836734
-2,08151820;1,08836734
-2,08141420;1,08836734
-2,08131020;1,08836734
-2,08120620;1,04100025
-2,08110220;1,08836734
-2,08099820;1,04100025
-2,08089420;1,08836734
-2,08079020;1,04100025
-2,08068620;1,08836734
-2,08058220;1,04100025
-2,08047820;1,08836734
-2,08037420;1,08836734
-2,08027020;1,04100025
-2,08016620;1,08836734
-2,08006220;1,08836734
-2,07995820;1,04100025
-2,07985420;1,08836734
-2,07975020;1,04100025
-2,07964620;1,08836734
-2,07954220;1,04100025
-2,07943820;1,08836734
-2,07933420;1,08836734
-2,07923020;1,04100025
-2,07912620;1,04100025
-2,07902220;1,08836734
-2,07891820;1,04100025
-2,07881420;1,04100025
-2,07871020;1,08836734
-2,07860620;1,08836734
-2,07850220;1,04100025
-2,07839820;1,08836734
-2,07829420;1,08836734
-2,07819020;1,08836734
-2,07808620;1,04100025
-2,07798220;1,04100025
-2,07787820;1,04100025
-2,07777420;1,08836734
-2,07767020;1,04100025
-2,07756620;1,08836734
-2,07746220;1,04100025
-2,07735820;1,08836734
-2,07725420;1,04100025
-2,07715020;1,08836734
-2,07704620;1,08836734
-2,07694220;1,08836734
-2,07683820;1,04100025
-2,07673420;1,04100025
-2,07663020;1,04100025
-2,07652620;1,08836734
-2,07642220;1,04100025
-2,07631820;1,08836734
-2,07621420;1,08836734
-2,07611020;1,04100025
-2,07600620;1,04100025
-2,07590220;1,08836734
-2,07579820;1,04100025
-2,07569420;1,08836734
-2,07559020;1,04100025
-2,07548620;1,08836734
-2,07538220;1,04100025
-2,07527820;1,08836734
-2,07517420;1,04100025
-2,07507020;1,08836734
-2,07496620;1,04100025
-2,07486220;1,04100025
-2,07475820;1,04100025
-2,07465420;1,08836734
-2,07455020;1,08836734
-2,07444620;1,08836734
-2,07434220;1,04100025
-2,07423820;1,08836734
-2,07413420;1,04100025
-2,07403020;1,04100025
-2,07392620;1,04100025
-2,07382220;1,08836734
-2,07371820;1,08836734
-2,07361420;1,08836734
-2,07351020;1,04100025
-2,07340620;1,04100025
-2,07330220;1,04100025
-2,07319820;1,08836734
-2,07309420;1,04100025
-2,07299020;1,08836734
-2,07288620;1,04100025
-2,07278220;1,04100025
-2,07267820;1,04100025
-2,07257420;1,08836734
-2,07247020;1,08836734
-2,07236620;1,08836734
-2,07226220;1,04100025
-2,07215820;1,08836734
-2,07205420;1,04100025
-2,07195020;1,08836734
-2,07184620;1,08836734
-2,07174220;1,04100025
-2,07163820;1,04100025
-2,07153420;1,08836734
-2,07143020;1,04100025
-2,07132620;1,04100025
-2,07122220;1,08836734
-2,07111820;1,08836734
-2,07101420;1,04100025
-2,07091020;1,08836734
-2,07080620;1,08836734
-2,07070220;1,08836734
-2,07059820;1,08836734
-2,07049420;1,08836734
-2,07039020;1,04100025
-2,07028620;1,08836734
-2,07018220;1,08836734
-2,07007820;1,08836734
-2,06997420;1,04100025
-2,06987020;1,08836734
-2,06976620;1,04100025
-2,06966220;1,04100025
-2,06955820;1,04100025
-2,06945420;1,08836734
-2,06935020;1,08836734
-2,06924620;1,08836734
-2,06914220;1,04100025
-2,06903820;1,08836734
-2,06893420;1,08836734
-2,06883020;1,04100025
-2,06872620;1,04100025
-2,06862220;1,04100025
-2,06851820;1,04100025
-2,06841420;1,08836734
-2,06831020;1,04100025
-2,06820620;1,08836734
-2,06810220;1,08836734
-2,06799820;1,08836734
-2,06789421;1,08836734
-2,06779021;1,08836734
-2,06768621;1,04100025
-2,06758221;1,08836734
-2,06747821;1,04100025
-2,06737421;1,08836734
-2,06727021;1,08836734
-2,06716621;1,04100025
-2,06706221;1,08836734
-2,06695821;1,08836734
-2,06685421;1,04100025
-2,06675021;1,08836734
-2,06664621;1,04100025
-2,06654221;1,04100025
-2,06643821;1,04100025
-2,06633421;1,04100025
-2,06623021;1,04100025
-2,06612621;1,08836734
-2,06602221;1,08836734
-2,06591821;1,08836734
-2,06581421;1,04100025
-2,06571021;1,08836734
-2,06560621;1,08836734
-2,06550221;1,08836734
-2,06539821;1,04100025
-2,06529421;1,04100025
-2,06519021;1,04100025
-2,06508621;1,08836734
-2,06498221;1,04100025
-2,06487821;1,04100025
-2,06477421;1,04100025
-2,06467021;1,08836734
-2,06456621;1,04100025
-2,06446221;1,08836734
-2,06435821;1,04100025
-2,06425421;1,08836734
-2,06415021;1,04100025
-2,06404621;1,08836734
-2,06394221;1,08836734
-2,06383821;1,08836734
-2,06373421;1,04100025
-2,06363021;1,08836734
-2,06352621;1,04100025
-2,06342221;1,08836734
-2,06331821;1,04100025
-2,06321421;1,08836734
-2,06311021;1,04100025
-2,06300621;1,08836734
-2,06290221;1,04100025
-2,06279821;1,08836734
-2,06269421;1,04100025
-2,06259021;1,08836734
-2,06248621;1,04100025
-2,06238221;1,04100025
-2,06227821;1,04100025
-2,06217421;1,04100025
-2,06207021;1,08836734
-2,06196621;1,04100025
-2,06186221;1,08836734
-2,06175821;1,04100025
-2,06165421;1,08836734
-2,06155021;1,04100025
-2,06144621;1,04100025
-2,06134221;1,08836734
-2,06123821;1,04100025
-2,06113421;1,08836734
-2,06103021;1,04100025
-2,06092621;1,08836734
-2,06082221;1,08836734
-2,06071821;1,08836734
-2,06061421;1,08836734
-2,06051021;1,08836734
-2,06040621;1,08836734
-2,06030221;1,08836734
-2,06019821;1,08836734
-2,06009421;1,04100025
-2,05999021;1,04100025
-2,05988621;1,08836734
-2,05978221;1,04100025
-2,05967821;1,04100025
-2,05957421;1,08836734
-2,05947021;1,08836734
-2,05936621;1,04100025
-2,05926221;1,08836734
-2,05915821;1,04100025
-2,05905421;1,08836734
-2,05895021;1,04100025
-2,05884621;1,08836734
-2,05874221;1,04100025
-2,05863821;1,08836734
-2,05853421;1,04100025
-2,05843021;1,08836734
-2,05832621;1,04100025
-2,05822221;1,04100025
-2,05811821;1,04100025
-2,05801421;1,08836734
-2,05791021;1,04100025
-2,05780621;1,08836734
-2,05770221;1,08836734
-2,05759821;1,08836734
-2,05749421;1,04100025
-2,05739021;1,08836734
-2,05728621;1,08836734
-2,05718221;1,04100025
-2,05707821;1,08836734
-2,05697421;1,08836734
-2,05687021;1,04100025
-2,05676621;1,08836734
-2,05666221;1,04100025
-2,05655821;1,08836734
-2,05645421;1,04100025
-2,05635021;1,08836734
-2,05624621;1,04100025
-2,05614221;1,08836734
-2,05603821;1,04100025
-2,05593421;1,08836734
-2,05583021;1,08836734
-2,05572621;1,08836734
-2,05562221;1,04100025
-2,05551821;1,04100025
-2,05541421;1,04100025
-2,05531021;1,08836734
-2,05520621;1,08836734
-2,05510221;1,08836734
-2,05499821;1,04100025
-2,05489421;1,08836734
-2,05479021;1,04100025
-2,05468621;1,04100025
-2,05458221;1,04100025
-2,05447821;1,08836734
-2,05437421;1,04100025
-2,05427021;1,08836734
-2,05416621;1,04100025
-2,05406221;1,04100025
-2,05395821;1,08836734
-2,05385421;1,08836734
-2,05375021;1,04100025
-2,05364621;1,04100025
-2,05354221;1,04100025
-2,05343821;1,08836734
-2,05333421;1,08836734
-2,05323021;1,08836734
-2,05312621;1,08836734
-2,05302221;1,08836734
-2,05291821;1,04100025
-2,05281421;1,08836734
-2,05271021;1,08836734
-2,05260621;1,08836734
-2,05250221;1,08836734
-2,05239821;1,08836734
-2,05229421;1,08836734
-2,05219021;1,08836734
-2,05208621;1,08836734
-2,05198221;1,08836734
-2,05187821;1,04100025
-2,05177421;1,08836734
-2,05167021;1,08836734
-2,05156621;1,04100025
-2,05146221;1,08836734
-2,05135821;1,08836734
-2,05125421;1,04100025
-2,05115021;1,08836734
-2,05104621;1,04100025
-2,05094221;1,08836734
-2,05083821;1,08836734
-2,05073421;1,08836734
-2,05063021;1,04100025
-2,05052621;1,08836734
-2,05042221;1,04100025
-2,05031821;1,08836734
-2,05021421;1,04100025
-2,05011021;1,13573444
-2,05000621;1,08836734
-2,04990221;1,08836734
-2,04979821;1,04100025
-2,04969421;1,08836734
-2,04959021;1,04100025
-2,04948621;1,08836734
-2,04938221;1,04100025
-2,04927821;1,04100025
-2,04917421;1,04100025
-2,04907021;1,04100025
-2,04896621;1,08836734
-2,04886221;1,08836734
-2,04875821;1,08836734
-2,04865421;1,08836734
-2,04855021;1,08836734
-2,04844621;1,08836734
-2,04834221;1,04100025
-2,04823821;1,08836734
-2,04813421;1,04100025
-2,04803021;1,08836734
-2,04792621;1,04100025
-2,04782221;1,08836734
-2,04771821;1,08836734
-2,04761421;1,08836734
-2,04751021;1,08836734
-2,04740621;1,08836734
-2,04730221;1,04100025
-2,04719821;1,08836734
-2,04709421;1,08836734
-2,04699021;1,08836734
-2,04688621;1,04100025
-2,04678221;1,04100025
-2,04667821;1,04100025
-2,04657421;1,04100025
-2,04647021;1,08836734
-2,04636621;1,08836734
-2,04626221;1,04100025
-2,04615821;1,08836734
-2,04605421;1,08836734
-2,04595021;1,04100025
-2,04584621;1,08836734
-2,04574221;1,08836734
-2,04563821;1,08836734
-2,04553421;1,04100025
-2,04543021;1,04100025
-2,04532621;1,08836734
-2,04522221;1,04100025
-2,04511821;1,08836734
-2,04501421;1,08836734
-2,04491021;1,08836734
-2,04480621;1,04100025
-2,04470221;1,08836734
-2,04459821;1,04100025
-2,04449421;1,08836734
-2,04439021;1,04100025
-2,04428621;1,08836734
-2,04418221;1,04100025
-2,04407821;1,04100025
-2,04397421;1,04100025
-2,04387021;1,08836734
-2,04376621;1,04100025
-2,04366221;1,08836734
-2,04355821;1,04100025
-2,04345421;1,04100025
-2,04335021;1,04100025
-2,04324621;1,08836734
-2,04314221;1,04100025
-2,04303821;1,08836734
-2,04293421;1,04100025
-2,04283021;1,04100025
-2,04272621;1,04100025
-2,04262221;1,04100025
-2,04251821;1,04100025
-2,04241421;1,08836734
-2,04231021;1,08836734
-2,04220621;1,08836734
-2,04210221;1,04100025
-2,04199821;1,08836734
-2,04189421;1,04100025
-2,04179021;1,08836734
-2,04168621;1,04100025
-2,04158221;1,04100025
-2,04147821;1,04100025
-2,04137421;1,08836734
-2,04127021;1,04100025
-2,04116621;1,08836734
-2,04106221;1,04100025
-2,04095821;1,04100025
-2,04085421;1,04100025
-2,04075021;1,08836734
-2,04064621;1,04100025
-2,04054221;1,08836734
-2,04043821;1,08836734
-2,04033421;1,08836734
-2,04023021;1,04100025
-2,04012621;1,08836734
-2,04002221;1,04100025
-2,03991821;1,04100025
-2,03981421;1,08836734
-2,03971021;1,08836734
-2,03960621;1,04100025
-2,03950221;1,08836734
-2,03939821;1,04100025
-2,03929421;1,08836734
-2,03919021;1,04100025
-2,03908621;1,08836734
-2,03898221;1,04100025
-2,03887821;1,08836734
-2,03877421;1,04100025
-2,03867021;1,08836734
-2,03856621;1,04100025
-2,03846221;1,04100025
-2,03835821;1,04100025
-2,03825421;1,08836734
-2,03815021;1,04100025
-2,03804621;1,08836734
-2,03794221;1,08836734
-2,03783821;1,08836734
-2,03773421;1,04100025
-2,03763021;1,04100025
-2,03752621;1,04100025
-2,03742221;1,08836734
